index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
65,10,0,0,0,10.0,20,10.0,19.09875411527064,40,19.525,44.086078411942786,10,45.5,46.04428658471667,28,46.32142857142857,59.0,16,59.0,0.85,424258,0.0,0.0,18,0,0,2,0,0.0,5,7,10,126.0,9.0,7,3,10,3677,0.4466655738651753,49.566910484805696
66,10,0,0,0,10.0,20,10.0,19.599570230346764,16,24.1875,44.15795595081779,27,45.0,46.768193418310936,12,60.16666666666666,59.00000000000002,19,59.0,0.8125,424338,0.0,0.0,15,0,0,2,0,0.0,6,8,14,130.0,6.0,8,2,14,3645,0.6067851167172194,50.17369560152292
67,14,0,0,0,10.000000000000002,20,10.0,19.996432878835574,19,23.052631578947373,44.18435446311621,10,45.0,46.36781677804505,20,42.15,59.00000000000002,14,59.0,0.725,424361,0.0,0.0,18,0,0,6,0,0.0,4,10,15,179.0,12.0,10,4,15,2757,0.6947825849056244,50.86847818642855
68,15,0,0,0,10.0,20,10.0,19.765505968392496,7,14.857142857142858,44.45331985639918,26,47.42307692307693,45.627228225560806,6,20.0,59.00000000000002,16,59.0,0.725,424891,0.0,0.0,16,0,0,2,0,0.0,5,7,16,126.0,24.0,7,8,16,2601,0.5219991747289896,51.390477361157544
69,16,0,0,0,10.0,20,10.0,19.50746465229943,24,18.0,44.71992858655984,29,47.31034482758621,45.23788917680118,12,39.0,59.00000000000003,16,59.0,0.725,425010,0.0,0.0,16,0,0,4,0,0.0,5,9,16,162.0,21.0,9,7,16,3416,0.4911158438771963,51.881593205034726
70,16,0,0,0,10.0,20,10.0,19.50746465229943,0,,44.840461677186916,17,46.82352941176471,43.00199124051459,18,20.166666666666668,59.00000000000002,12,59.0,0.7375,425141,0.0,0.0,14,0,0,6,0,0.0,2,8,18,144.0,24.0,8,8,18,2067,0.4539288207888603,52.33552202582359
71,18,0,0,0,10.0,20,10.0,19.50746465229943,0,,45.32520927809175,54,47.72222222222222,43.54719487815843,31,46.74193548387096,59.00000000000001,17,59.0,0.725,423026,0.0,0.0,16,0,0,6,0,0.0,3,9,20,162.0,27.0,9,9,20,5229,1.2173750214278698,53.55289704725146
72,20,0,0,0,10.0,20,10.0,19.59415539071684,2,26.0,45.37290187681111,14,46.35714285714285,42.472825012276786,14,27.785714285714285,59.00000000000001,18,59.0,0.725,423511,0.0,0.0,15,0,0,9,0,0.0,0,9,14,162.0,33.0,9,11,14,2352,0.3202417939901352,53.8731388412416
73,14,0,0,0,10.0,20,10.0,19.275701989232235,7,13.142857142857142,45.37739887939768,10,45.5,42.67113827172162,2,61.0,59.0,12,59.0,0.675,423764,0.0,0.0,13,0,0,6,0,0.0,0,6,12,108.0,24.0,6,8,12,1577,0.2353656776249409,54.10850451886654
74,12,0,0,0,10.0,20,10.0,18.704270957780498,7,8.285714285714286,45.447532108288954,16,46.5625,41.89010568736386,6,20.0,59.00000000000002,8,59.0,0.6875,423929,0.0,0.0,15,0,0,2,0,0.0,2,4,12,72.0,24.0,4,8,12,1595,0.19605273939669127,54.30455725826322
75,12,0,0,0,10.0,0,,18.760958525330132,12,19.33333333333333,45.54298424560657,18,46.83333333333334,40.364678019326064,14,23.285714285714285,59.0,14,59.0,0.5625,424648,0.0,0.0,13,0,0,3,0,0.0,1,4,9,72.0,24.0,4,8,9,2227,0.19156615808606148,54.496123416349285
76,9,0,0,0,10.0,0,,18.53344037718138,8,15.125,45.54309461814066,11,45.54545454545455,39.754466604089615,5,21.0,59.0,13,59.0,0.525,425308,0.0,0.0,9,0,0,3,0,0.0,0,3,9,54.0,18.0,3,6,9,1494,0.12390945479273795,54.62003287114204
77,9,0,0,0,10.0,0,,18.53344037718138,0,,45.54309461814066,0,,39.754466604089615,0,,59.0,13,59.0,0.5,425786,0.0,0.0,4,0,0,3,0,0.0,0,3,2,54.0,18.0,3,6,2,767,0.061394723132252686,54.68142759427428
78,2,0,0,0,10.0,0,,18.53344037718138,0,,45.54309461814066,0,,39.754466604089615,0,,59.00000000000001,12,59.0,0.5,426494,0.0,0.0,3,0,0,0,0,0.0,0,0,0,0.0,6.0,0,2,0,708,0.007950859144330025,54.689378453418605
