index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
47,12,0,0,0,10.0,20,10.0,5.94445152680655,5,13.0,25.70994044232558,8,25.5,32.05758672664453,21,29.66666666666667,52.0,20,52.0,0.175,255261,0.0,0.0,27,0,0,3,0,0.0,23,26,9,111.0,9.0,9,3,9,2132,0.23866190947592256,19.5212237033993
48,9,0,0,0,10.0,20,10.0,5.9030768908175935,6,5.333333333333333,27.235527143001352,6,40.5,33.66836988401603,18,50.5,52.0,20,52.0,0.25,254816,0.0,0.0,29,0,0,0,0,0.0,26,26,13,89.0,19.0,6,3,13,2424,0.3234672360122204,19.844690939411517
49,13,0,0,0,10.0,20,10.0,5.769932416663302,6,4.0,25.192980486149008,10,14.5,33.93821319511651,17,36.882352941176464,52.0,20,52.0,0.2625,253723,0.0,0.0,30,0,0,3,0,0.0,26,29,14,142.0,26.0,9,4,14,2036,0.3014731798321009,20.146164119243625
50,14,0,0,0,10.0,20,10.0,5.769932416663302,0,,25.85049310704809,6,32.0,34.41831742655181,6,49.0,51.99999999999999,11,52.0,0.1625,253663,0.0,0.0,21,0,0,1,0,0.0,31,32,16,140.0,15.0,11,3,16,1258,0.3377452362328768,20.483909355476502
51,16,0,0,0,10.000000000000002,20,10.0,5.364643549300849,9,1.8888888888888888,24.05666030444492,5,4.0,34.985988158897854,12,43.0,51.99999999999999,12,52.0,0.275,252883,0.0,0.0,25,0,0,2,0,0.0,21,23,14,180.0,12.0,12,4,14,1377,0.30499877221882343,20.78890812769532
52,14,0,0,0,10.000000000000002,20,10.0,5.099129085892281,6,1.6666666666666667,25.753081134875174,4,49.0,35.21922990335289,27,36.629629629629626,51.99999999999999,15,52.0,0.25,251485,0.0,0.0,26,0,0,0,0,0.0,18,18,13,126.0,24.0,10,4,13,2175,0.27699344977736473,21.065901577472687
53,13,0,0,0,10.000000000000002,20,10.0,4.9203906871381395,7,3.0,25.753081134875174,0,,36.39221193138072,8,61.5,51.99999999999998,18,52.0,0.2625,250778,0.0,0.0,24,0,0,3,0,0.0,16,19,15,97.0,24.0,8,5,15,1649,1.1872854083776474,22.253186985850334
54,15,0,0,0,10.000000000000002,20,10.0,5.401432983696768,6,11.333333333333336,25.753081134875174,0,,36.08240122194093,24,34.0,51.99999999999997,8,52.0,0.2,249105,0.0,0.0,20,0,0,4,0,0.0,14,18,16,114.0,43.0,8,7,16,1500,0.4580944869667292,22.711281472817067
55,16,0,0,0,10.000000000000002,20,10.0,5.336395816350836,5,4.4,25.33120147773419,1,3.0,34.54706587558617,44,28.72727272727273,51.99999999999997,18,52.0,0.2375,246789,0.0,0.0,27,0,0,1,0,0.0,10,11,18,146.0,25.0,11,5,18,2425,0.5000250488519669,23.21130652166903
56,18,0,0,0,10.000000000000002,20,10.0,4.702272469068186,17,2.117647058823529,27.59764561555817,5,49.6,34.125945931104155,15,28.8,51.99999999999997,13,52.0,0.3,245706,0.0,0.0,26,0,0,1,0,0.0,11,12,18,156.0,27.0,12,6,18,1592,0.5213166121393442,23.73262313380837
57,18,0,0,0,10.000000000000002,20,10.0,4.585976281749304,12,3.8333333333333335,26.69707969327626,2,5.0,33.14070056312164,25,25.88,51.99999999999998,15,52.0,0.3,243901,0.0,0.0,27,0,0,3,0,0.0,8,11,18,150.0,36.0,11,7,18,1683,0.4248684886842966,24.15749162249267
58,18,0,0,0,10.000000000000002,20,10.0,4.965798533110035,19,6.578947368421053,29.926834593570298,12,42.083333333333336,33.10731066125086,12,32.583333333333336,51.99999999999998,12,52.0,0.3,242719,0.0,0.0,27,0,0,0,0,0.0,13,13,17,155.0,15.0,13,5,17,1845,0.5076661687344313,24.665157791227106
59,17,0,0,0,10.000000000000002,20,10.0,5.695121877808938,8,13.875,30.50888638389132,6,35.5,34.55732870653295,19,48.31578947368421,51.99999999999999,14,52.0,0.25,241551,0.0,0.0,28,0,0,1,0,0.0,12,13,13,173.0,12.0,13,4,13,2170,0.5697276964783669,25.23488548770547
60,13,0,0,0,10.000000000000002,20,10.0,5.838545423651932,10,7.1,31.836670498045173,4,49.0,35.122720280007364,13,42.92307692307692,51.99999999999999,17,52.0,0.25,240593,0.0,0.0,28,0,0,2,0,0.0,6,8,13,109.0,15.0,8,5,13,1909,0.5396775919944048,25.774563079699874
61,13,0,0,0,10.000000000000002,20,10.0,5.695984294422913,8,4.125,29.705934372033767,4,3.0,33.916862319943576,27,26.18518518518519,51.99999999999999,20,52.0,0.2625,239254,0.0,0.0,25,0,0,3,0,0.0,6,9,12,105.0,12.0,9,4,12,1992,0.4632497318089008,26.23781281150877
